pedestrian_id,vehicle_id,frame_number,timestamp,pedestrian_x,pedestrian_y,vehicle_x,vehicle_y,vehicle_type,vehicle_speed,crossing_start_time,crossing_end_time,waiting_time,PET,TTC,gap_acceptance
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10988,439.52,863.89,972.95,184.15,1241.9,auto,1.0805,436.4,440.8,0.36,10.16,15.2221,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10989,439.56,857.05,974.1,185.22,1246.65,auto,2.7394,436.4,440.8,0.36,10.16,5.9547,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10990,439.6,852.25,974.75,186.3,1251.4,auto,2.7394,436.4,440.8,0.36,10.16,5.9229,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10991,439.64,847.45,975.4,187.38,1256.15,auto,2.7394,436.4,440.8,0.36,10.16,5.8914,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10992,439.68,842.65,976.05,188.45,1260.9,auto,2.7394,436.4,440.8,0.36,10.16,5.8604,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10993,439.72,839.85,976.7,190.25,1261.5,auto,1.0673,436.4,440.8,0.36,10.16,14.9531,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10994,439.76,837.05,977.63,192.05,1262.1,auto,1.0673,436.4,440.8,0.36,10.16,14.8615,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10995,439.8,834.25,978.57,193.85,1262.7,auto,1.0673,436.4,440.8,0.36,10.16,14.7699,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10996,439.84,831.44,979.5,195.65,1263.3,auto,1.0673,436.4,440.8,0.36,10.16,14.6783,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10997,439.88,828.63,980.43,197.28,1262.95,auto,0.935,436.4,440.8,0.36,10.16,16.6445,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10998,439.92,822.17,979.93,198.9,1262.6,auto,0.935,436.4,440.8,0.36,10.16,16.4686,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,10999,439.96,815.71,979.43,200.53,1262.25,auto,0.935,436.4,440.8,0.36,10.16,16.2931,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11000,440.0,809.26,978.92,202.15,1261.9,auto,0.935,436.4,440.8,0.36,10.16,16.1182,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11001,440.04,802.8,978.42,203.8,1264.43,auto,1.699,436.4,440.8,0.36,10.16,8.7903,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11002,440.08,800.07,979.0,205.45,1266.95,auto,1.6943,436.4,440.8,0.36,10.16,8.7734,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11003,440.12,797.34,979.57,207.1,1269.47,auto,1.6943,436.4,440.8,0.36,10.16,8.7325,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11004,440.16,794.62,980.15,208.75,1272.0,auto,1.699,436.4,440.8,0.36,10.16,8.6679,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11005,440.2,791.88,980.72,211.26,1275.22,auto,2.2965,436.4,440.8,0.36,10.16,6.3785,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11006,440.24,790.74,981.65,213.78,1278.45,auto,2.3027,436.4,440.8,0.36,10.16,6.3399,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11007,440.28,789.61,982.58,216.29,1281.68,auto,2.3027,436.4,440.8,0.36,10.16,6.3185,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11008,440.32,788.47,983.51,218.8,1284.9,auto,2.2965,436.4,440.8,0.36,10.16,6.3143,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11013,440.52,767.9,983.2,221.98,1286.1,auto,2.2952,436.4,440.8,0.36,10.16,6.1202,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11014,440.56,765.32,983.41,225.88,1287.3,auto,2.2926,436.4,440.8,0.36,10.16,6.0766,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11015,440.6,762.73,983.62,229.77,1288.5,auto,2.2926,436.4,440.8,0.36,10.16,6.0261,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11016,440.64,760.15,983.82,233.67,1289.7,auto,2.2952,436.4,440.8,0.36,10.16,5.9689,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11017,440.68,757.57,984.03,234.75,1290.78,auto,0.8591,436.4,440.8,0.36,10.16,15.8749,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11018,440.72,757.57,984.03,235.82,1291.85,auto,0.8532,436.4,440.8,0.36,10.16,15.9758,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11019,440.76,757.57,984.03,236.91,1292.92,auto,0.8552,436.4,440.8,0.36,10.16,15.9284,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_389,11020,440.8,757.57,984.03,237.99,1294.0,auto,0.8591,436.4,440.8,0.36,10.16,15.845,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10953,438.12,1028.8,945.0,849.95,935.43,car,1.0786,436.4,440.8,0.36,1.92,3.7362,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10954,438.16,1023.71,945.1,848.04,935.25,car,1.0735,436.4,440.8,0.36,1.92,3.6874,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10955,438.2,1018.61,945.2,846.13,935.08,car,1.0786,436.4,440.8,0.36,1.92,3.604,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10956,438.24,1013.51,945.3,844.23,934.91,car,1.0786,436.4,440.8,0.36,1.92,3.538,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10957,438.28,1008.42,945.4,843.7,935.61,car,0.4905,436.4,440.8,0.36,1.92,7.569,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10958,438.32,1004.58,946.84,843.19,936.31,car,0.4872,436.4,440.8,0.36,1.92,7.4694,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10959,438.36,1000.73,948.27,842.68,937.0,car,0.4843,436.4,440.8,0.36,1.92,7.3612,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10960,438.4,996.88,949.7,842.16,937.7,car,0.4905,436.4,440.8,0.36,1.92,7.1187,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10961,438.44,993.04,951.14,840.29,937.7,car,1.0519,436.4,440.8,0.36,1.92,3.28,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10962,438.48,990.49,952.22,838.41,937.7,car,1.0575,436.4,440.8,0.36,1.92,3.2505,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10963,438.52,987.93,953.3,836.53,937.7,car,1.0575,436.4,440.8,0.36,1.92,3.2384,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10964,438.56,985.38,954.37,834.66,937.7,car,1.0519,436.4,440.8,0.36,1.92,3.2436,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10965,438.6,982.83,955.45,833.14,938.43,car,0.946,436.4,440.8,0.36,1.92,3.5833,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10966,438.64,975.8,956.24,831.62,939.15,car,0.9461,436.4,440.8,0.36,1.92,3.4529,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10967,438.68,968.78,957.03,830.11,939.88,car,0.9485,436.4,440.8,0.36,1.92,3.3146,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10968,438.72,961.75,957.81,828.59,940.6,car,0.9435,436.4,440.8,0.36,1.92,3.2017,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10969,438.76,954.71,958.6,827.63,940.77,car,0.5484,436.4,440.8,0.36,1.92,5.2652,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10970,438.8,951.01,959.6,826.67,940.95,car,0.5466,436.4,440.8,0.36,1.92,5.1749,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10971,438.84,947.31,960.6,825.71,941.12,car,0.5512,436.4,440.8,0.36,1.92,5.0273,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10972,438.88,943.61,961.6,824.75,941.3,car,0.5466,436.4,440.8,0.36,1.92,4.9627,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10973,438.92,939.9,962.6,823.31,941.3,car,0.8128,436.4,440.8,0.36,1.92,3.2808,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10974,438.96,934.94,963.02,821.87,941.3,car,0.8128,436.4,440.8,0.36,1.92,3.1875,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10975,439.0,929.99,963.45,820.42,941.3,car,0.8128,436.4,440.8,0.36,1.92,3.0944,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10976,439.04,925.04,963.88,818.97,941.3,car,0.8128,436.4,440.8,0.36,1.92,3.0019,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10977,439.08,920.09,964.3,818.11,941.12,car,0.497,436.4,440.8,0.36,1.92,4.7345,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10978,439.12,915.35,965.02,817.25,940.95,car,0.4959,436.4,440.8,0.36,1.92,4.5833,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10979,439.16,910.6,965.75,816.38,940.77,car,0.4942,436.4,440.8,0.36,1.92,4.4374,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10980,439.2,905.86,966.48,815.52,940.6,car,0.4959,436.4,440.8,0.36,1.92,4.264,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10981,439.24,901.12,967.2,813.35,939.73,car,1.3151,436.4,440.8,0.36,1.92,1.5735,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10982,439.28,894.94,967.78,811.18,938.87,car,1.313,436.4,440.8,0.36,1.92,1.5185,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10983,439.32,888.77,968.35,809.01,938.0,car,1.3125,436.4,440.8,0.36,1.92,1.463,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10984,439.36,882.61,968.92,806.85,937.13,car,1.3151,436.4,440.8,0.36,1.92,1.4057,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10985,439.4,876.43,969.5,805.97,936.96,car,0.4986,436.4,440.8,0.36,1.92,3.5019,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10986,439.44,872.25,970.65,805.11,936.79,car,0.4986,436.4,440.8,0.36,1.92,3.3933,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10987,439.48,868.08,971.8,804.25,936.61,car,0.4942,436.4,440.8,0.36,1.92,3.3182,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10988,439.52,863.89,972.95,803.38,936.44,car,0.4986,436.4,440.8,0.36,1.92,3.1893,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10989,439.56,857.05,974.1,802.21,936.59,car,0.6579,436.4,440.8,0.36,1.92,2.272,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10990,439.6,852.25,974.75,801.06,936.73,car,0.6544,436.4,440.8,0.36,1.92,2.1923,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10991,439.64,847.45,975.4,799.9,936.88,car,0.6551,436.4,440.8,0.36,1.92,2.1015,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10992,439.68,842.65,976.05,798.75,937.02,car,0.6544,436.4,440.8,0.36,1.92,2.0196,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10993,439.72,839.85,976.7,798.58,938.76,car,0.9834,436.4,440.8,0.36,1.92,1.2826,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10994,439.76,837.05,977.63,798.4,940.51,car,0.9893,436.4,440.8,0.36,1.92,1.2186,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10995,439.8,834.25,978.57,798.22,942.25,car,0.984,436.4,440.8,0.36,1.92,1.1697,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10996,439.84,831.44,979.5,798.06,944.0,car,0.989,436.4,440.8,0.36,1.92,1.1087,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10997,439.88,828.63,980.43,798.71,944.48,car,0.459,436.4,440.8,0.36,1.92,2.2925,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10998,439.92,822.17,979.93,799.38,944.97,car,0.4624,436.4,440.8,0.36,1.92,2.031,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,10999,439.96,815.71,979.43,800.04,945.45,car,0.459,436.4,440.8,0.36,1.92,1.8343,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11000,440.0,809.26,978.92,800.7,945.93,car,0.4613,436.4,440.8,0.36,1.92,1.6622,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11001,440.04,802.8,978.42,801.36,946.42,car,0.4624,436.4,440.8,0.36,1.92,1.5587,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11002,440.08,800.07,979.0,802.02,946.9,car,0.4613,436.4,440.8,0.36,1.92,1.5685,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11003,440.12,797.34,979.57,802.68,947.38,car,0.4568,436.4,440.8,0.36,1.92,1.6073,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11004,440.16,794.62,980.15,803.34,947.87,car,0.4624,436.4,440.8,0.36,1.92,1.6272,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11005,440.2,791.88,980.72,804.0,948.35,car,0.4613,436.4,440.8,0.36,1.92,1.6858,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11006,440.24,790.74,981.65,804.66,948.83,car,0.4568,436.4,440.8,0.36,1.92,1.756,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11007,440.28,789.61,982.58,805.33,949.32,car,0.4646,436.4,440.8,0.36,1.92,1.7813,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11008,440.32,788.47,983.51,805.99,949.8,car,0.459,436.4,440.8,0.36,1.92,1.8619,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11009,440.36,787.34,984.44,805.47,949.7,car,0.2951,436.4,440.8,0.36,1.92,2.988,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11010,440.4,782.47,984.13,804.94,949.59,car,0.3017,436.4,440.8,0.36,1.92,3.0728,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11011,440.44,777.62,983.82,804.43,949.49,car,0.2951,436.4,440.8,0.36,1.92,3.3211,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11012,440.48,772.77,983.51,803.91,949.38,car,0.2962,436.4,440.8,0.36,1.92,3.5098,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11013,440.52,767.9,983.2,803.39,949.28,car,0.3006,436.4,440.8,0.36,1.92,3.6741,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11014,440.56,765.32,983.41,802.88,949.18,car,0.2951,436.4,440.8,0.36,1.92,3.8744,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11015,440.6,762.73,983.62,802.35,949.07,car,0.3017,436.4,440.8,0.36,1.92,3.9198,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11016,440.64,760.15,983.82,801.84,948.97,car,0.2951,436.4,440.8,0.36,1.92,4.1424,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11017,440.68,757.57,984.03,802.36,948.97,car,0.2925,436.4,440.8,0.36,1.92,4.3751,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11018,440.72,757.57,984.03,802.88,948.97,car,0.2925,436.4,440.8,0.36,1.92,4.4067,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11019,440.76,757.57,984.03,803.39,948.97,car,0.2925,436.4,440.8,0.36,1.92,4.4384,0.0
gp_set_0003_vid_0004_ped_398,gp_set_0003_vid_0004_veh_390,11020,440.8,757.57,984.03,803.91,948.97,car,0.2925,436.4,440.8,0.36,1.92,4.4702,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10955,438.2,1030.88,932.57,157.54,1231.09,auto,1.7316,438.2,443.36,0.0,7.6,11.9927,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10956,438.24,1030.05,933.06,156.9,1234.1,auto,1.7316,438.2,443.36,0.0,7.6,12.0012,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10965,438.6,1012.72,937.9,165.72,1236.55,auto,1.5595,438.2,443.36,0.0,7.6,12.9575,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10966,438.64,1010.21,938.42,166.53,1239.2,auto,1.5587,438.2,443.36,0.0,7.6,12.9295,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10967,438.68,1007.7,938.95,167.34,1241.85,auto,1.5595,438.2,443.36,0.0,7.6,12.8878,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10968,438.72,1003.93,939.48,168.15,1244.5,auto,1.5587,438.2,443.36,0.0,7.6,12.8429,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10985,439.4,965.65,949.3,180.55,1246.4,auto,1.0805,438.2,443.36,0.0,7.6,17.4798,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10986,439.44,964.15,949.65,181.75,1244.9,auto,1.0805,438.2,443.36,0.0,7.6,17.4135,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10987,439.48,962.65,950.0,182.95,1243.4,auto,1.0805,438.2,443.36,0.0,7.6,17.3473,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10988,439.52,961.15,950.35,184.15,1241.9,auto,1.0805,438.2,443.36,0.0,7.6,17.2812,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10989,439.56,959.65,950.7,185.22,1246.65,auto,2.7394,438.2,443.36,0.0,7.6,6.8093,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10990,439.6,957.86,950.85,186.3,1251.4,auto,2.7394,438.2,443.36,0.0,7.6,6.8009,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10991,439.64,956.07,951.0,187.38,1256.15,auto,2.7394,438.2,443.36,0.0,7.6,6.7928,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10992,439.68,954.27,951.15,188.45,1260.9,auto,2.7394,438.2,443.36,0.0,7.6,6.785,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10993,439.72,952.49,951.3,190.25,1261.5,auto,1.0673,438.2,443.36,0.0,7.6,17.349,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10994,439.76,950.23,951.57,192.05,1262.1,auto,1.0673,438.2,443.36,0.0,7.6,17.2725,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10995,439.8,947.98,951.85,193.85,1262.7,auto,1.0673,438.2,443.36,0.0,7.6,17.1961,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10996,439.84,945.72,952.12,195.65,1263.3,auto,1.0673,438.2,443.36,0.0,7.6,17.1197,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10997,439.88,943.47,952.4,197.28,1262.95,auto,0.935,438.2,443.36,0.0,7.6,19.449,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10998,439.92,941.78,953.55,198.9,1262.6,auto,0.935,438.2,443.36,0.0,7.6,19.3614,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,10999,439.96,940.08,954.7,200.53,1262.25,auto,0.935,438.2,443.36,0.0,7.6,19.2738,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11000,440.0,938.39,955.85,202.15,1261.9,auto,0.935,438.2,443.36,0.0,7.6,19.1863,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11001,440.04,936.7,957.0,203.8,1264.43,auto,1.699,438.2,443.36,0.0,7.6,10.525,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11002,440.08,935.49,957.23,205.45,1266.95,auto,1.6943,438.2,443.36,0.0,7.6,10.5311,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11003,440.12,934.28,957.45,207.1,1269.47,auto,1.6943,438.2,443.36,0.0,7.6,10.5081,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11004,440.16,933.07,957.67,208.75,1272.0,auto,1.699,438.2,443.36,0.0,7.6,10.4563,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11005,440.2,931.86,957.9,211.26,1275.22,auto,2.2965,438.2,443.36,0.0,7.6,7.7142,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11006,440.24,929.91,958.48,213.78,1278.45,auto,2.3027,438.2,443.36,0.0,7.6,7.6642,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11007,440.28,927.98,959.05,216.29,1281.68,auto,2.3027,438.2,443.36,0.0,7.6,7.6352,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11008,440.32,926.04,959.62,218.8,1284.9,auto,2.2965,438.2,443.36,0.0,7.6,7.6269,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11013,440.52,912.32,961.6,221.98,1286.1,auto,2.2952,438.2,443.36,0.0,7.6,7.4776,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11014,440.56,911.23,962.03,225.88,1287.3,auto,2.2926,438.2,443.36,0.0,7.6,7.4455,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11015,440.6,910.16,962.46,229.77,1288.5,auto,2.2926,438.2,443.36,0.0,7.6,7.4047,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11016,440.64,909.09,962.89,233.67,1289.7,auto,2.2952,438.2,443.36,0.0,7.6,7.3553,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11017,440.68,908.01,963.32,234.75,1290.78,auto,0.8591,438.2,443.36,0.0,7.6,19.6069,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11018,440.72,907.32,964.18,235.82,1291.85,auto,0.8532,438.2,443.36,0.0,7.6,19.7047,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11019,440.76,906.63,965.05,236.91,1292.92,auto,0.8552,438.2,443.36,0.0,7.6,19.6193,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11020,440.8,905.94,965.91,237.99,1294.0,auto,0.8591,438.2,443.36,0.0,7.6,19.4895,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11021,440.84,905.25,966.77,239.06,1295.08,auto,0.8591,438.2,443.36,0.0,7.6,19.4506,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11022,440.88,903.54,967.13,240.15,1296.15,auto,0.8552,438.2,443.36,0.0,7.6,19.4831,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11023,440.92,901.82,967.49,241.22,1297.22,auto,0.8532,438.2,443.36,0.0,7.6,19.4711,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11024,440.96,900.1,967.84,242.3,1298.3,auto,0.8591,438.2,443.36,0.0,7.6,19.2789,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11025,441.0,898.38,968.2,243.38,1301.9,auto,2.1134,438.2,443.36,0.0,7.6,7.8264,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11026,441.04,895.08,968.06,244.45,1305.5,auto,2.1134,438.2,443.36,0.0,7.6,7.8031,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11027,441.08,891.76,967.91,245.53,1309.1,auto,2.1134,438.2,443.36,0.0,7.6,7.7803,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11028,441.12,888.46,967.77,246.6,1312.7,auto,2.1134,438.2,443.36,0.0,7.6,7.7578,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11029,441.16,885.15,967.63,249.6,1313.9,auto,1.8175,438.2,443.36,0.0,7.6,8.9599,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11030,441.2,883.12,969.77,252.6,1315.1,auto,1.8175,438.2,443.36,0.0,7.6,8.8996,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11031,441.24,881.08,971.91,255.6,1316.3,auto,1.8175,438.2,443.36,0.0,7.6,8.8393,0.0
gp_set_0003_vid_0004_ped_399,gp_set_0003_vid_0004_veh_389,11032,441.28,879.04,974.06,258.6,1317.5,auto,1.8175,438.2,443.36,0.0,7.6,8.7791,0.0
